"transaction_id","account_id","transaction_timestamp","transaction_type","transaction_direction","currency","amount","channel","merchant_category","transaction_status"
7709,209,2025-11-11 05:29:17.884,card_payment,debit,RSD,26360.02,pos,utilities,completed
7710,210,2025-07-19 15:54:29.453,cash_withdrawal,debit,RSD,47801.03,atm,,completed
7711,211,2026-07-04 23:34:01.174,bank_transfer,debit,RSD,146473.04,mobile_app,,completed
7712,212,2021-07-20 01:06:48.737,bank_transfer,debit,RSD,272510.39,mobile_app,,pending
7713,213,2026-04-08 14:34:40.389,refund,credit,RSD,12506.24,online_banking,,pending
7714,214,2025-12-30 13:14:53.768,salary,credit,RSD,168759.80,bank_transfer,,completed
7715,215,2024-12-11 11:57:00.862,fee,debit,RSD,2311.72,online_banking,,completed
7716,216,2025-12-17 10:05:33.608,bank_transfer,debit,RSD,122949.92,mobile_app,,completed
7717,217,2026-06-12 06:03:29.709,cash_withdrawal,debit,RSD,9541.63,atm,,completed
7718,218,2026-04-13 10:56:30.190,refund,credit,RSD,14770.14,online_banking,,completed
7719,219,2026-01-08 23:41:16.817,refund,credit,RSD,23933.41,online_banking,,completed
7720,220,2023-09-05 05:05:34.826,bank_transfer,debit,RSD,143701.08,mobile_app,,completed
7721,221,2025-07-06 15:15:12.811,cash_withdrawal,debit,RSD,18719.37,atm,,completed
7722,222,2026-05-23 06:19:13.240,refund,credit,RSD,10667.59,online_banking,,completed
7723,223,2025-02-10 04:33:26.696,bank_transfer,debit,RSD,133088.62,mobile_app,,completed
7724,224,2026-07-02 06:24:43.357,card_payment,debit,RSD,19560.75,pos,utilities,completed
7725,225,2025-04-18 23:27:26.600,cash_withdrawal,debit,RSD,4351.01,atm,,completed
7726,226,2026-06-26 12:06:37.740,cash_withdrawal,debit,RSD,1074.50,atm,,completed
7727,227,2025-11-12 02:45:09.914,salary,credit,RSD,187955.15,bank_transfer,,completed
7728,228,2023-11-13 14:24:51.016,bank_transfer,debit,RSD,123748.58,mobile_app,,completed
7729,229,2025-05-02 06:13:12.686,fee,debit,RSD,19059.04,online_banking,,completed
7730,230,2026-03-26 04:55:26.641,salary,credit,RSD,101279.48,bank_transfer,,completed
7731,231,2026-05-23 13:03:42.048,fee,debit,RSD,11359.61,online_banking,,completed
7732,232,2025-11-29 07:56:16.462,bank_transfer,debit,RSD,55831.80,mobile_app,,completed
7733,233,2026-04-04 13:40:44.702,salary,credit,RSD,53738.92,bank_transfer,,completed
7734,234,2023-07-15 03:20:13.868,fee,debit,RSD,12005.50,online_banking,,completed
7735,235,2025-07-10 04:45:21.278,cash_withdrawal,debit,RSD,45709.41,atm,,completed
7736,236,2025-07-15 08:16:52.266,salary,credit,RSD,272377.19,bank_transfer,,completed
7737,237,2023-01-08 14:46:36.129,cash_withdrawal,debit,RSD,690.89,atm,,completed
7738,238,2026-02-09 05:15:11.060,salary,credit,RSD,108452.35,bank_transfer,,completed
7739,239,2023-07-18 21:17:16.745,card_payment,debit,RSD,27095.09,pos,fuel,pending
7740,240,2025-09-16 14:18:38.301,refund,credit,RSD,28895.73,online_banking,,completed
7741,241,2024-06-20 13:17:07.482,cash_withdrawal,debit,RSD,1845.43,atm,,completed
7742,242,2023-03-31 13:23:25.708,cash_withdrawal,debit,RSD,45345.11,atm,,completed
7743,243,2023-03-11 11:25:33.925,fee,debit,RSD,17233.67,online_banking,,completed
7744,244,2025-05-11 16:37:28.055,cash_withdrawal,debit,RSD,32241.93,atm,,completed
7745,245,2023-04-10 07:36:12.170,refund,credit,RSD,16945.69,online_banking,,completed
7746,246,2024-03-24 15:24:57.789,fee,debit,RSD,2483.81,online_banking,,completed
7747,247,2023-12-09 13:24:46.044,card_payment,debit,RSD,14712.71,pos,utilities,completed
7748,248,2025-08-15 18:38:08.775,refund,credit,RSD,23790.16,online_banking,,completed
7749,249,2025-07-13 05:23:59.555,card_payment,debit,RSD,25017.87,pos,fuel,completed
7750,250,2026-04-27 08:06:11.580,bank_transfer,debit,RSD,85019.91,mobile_app,,completed
7751,251,2026-04-02 12:45:21.726,salary,credit,RSD,130469.72,bank_transfer,,completed
7752,252,2026-03-10 23:40:07.159,fee,debit,RSD,15537.67,online_banking,,completed
7753,253,2026-06-10 17:54:08.999,cash_withdrawal,debit,RSD,21476.96,atm,,completed
7754,254,2026-01-24 15:42:26.734,bank_transfer,debit,RSD,40447.71,mobile_app,,pending
7755,255,2024-04-28 17:26:31.470,card_payment,debit,RSD,3346.36,pos,travel,completed
7756,256,2026-07-01 14:39:20.522,fee,debit,RSD,16165.00,online_banking,,completed
7757,257,2024-07-05 13:21:31.574,card_payment,debit,RSD,25516.42,pos,shopping,completed
7758,258,2026-05-15 05:46:47.579,bank_transfer,debit,RSD,257831.68,mobile_app,,completed
7759,259,2022-07-01 07:29:10.453,salary,credit,RSD,283712.35,bank_transfer,,completed
7760,260,2026-01-05 19:44:34.209,bank_transfer,debit,RSD,299836.14,mobile_app,,completed
7761,261,2022-01-24 13:19:09.866,cash_withdrawal,debit,RSD,9755.46,atm,,completed
7762,262,2026-06-20 18:33:43.123,cash_withdrawal,debit,RSD,48943.97,atm,,completed
7763,263,2025-12-09 19:44:14.527,salary,credit,RSD,125796.11,bank_transfer,,completed
7764,264,2020-12-23 06:25:31.790,refund,credit,RSD,10800.63,online_banking,,completed
7765,265,2023-11-01 19:36:59.667,cash_withdrawal,debit,RSD,48620.42,atm,,completed
7766,266,2025-12-26 05:06:25.217,refund,credit,RSD,25484.20,online_banking,,completed
7767,267,2026-06-26 04:43:30.454,salary,credit,RSD,109451.54,bank_transfer,,completed
7768,268,2025-06-17 22:25:00.004,card_payment,debit,RSD,19001.94,pos,groceries,completed
7769,269,2025-10-02 04:30:58.612,salary,credit,RSD,293499.00,bank_transfer,,completed
7770,270,2026-05-29 18:53:15.778,bank_transfer,debit,RSD,26721.50,mobile_app,,completed
7771,271,2021-01-22 21:01:07.037,bank_transfer,debit,RSD,70749.31,mobile_app,,completed
7772,272,2026-06-24 20:21:02.300,cash_withdrawal,debit,RSD,30075.55,atm,,completed
7773,273,2023-10-25 10:06:02.297,cash_withdrawal,debit,RSD,34357.51,atm,,completed
7774,274,2025-12-29 07:09:52.556,refund,credit,RSD,27538.30,online_banking,,completed
7775,275,2026-07-13 02:43:28.641,fee,debit,RSD,10529.17,online_banking,,completed
7776,276,2023-11-21 12:52:24.560,card_payment,debit,RSD,3291.45,pos,groceries,completed
7777,277,2026-01-19 19:21:04.567,salary,credit,RSD,255524.57,bank_transfer,,completed
7778,278,2024-11-18 02:34:07.973,fee,debit,RSD,13652.30,online_banking,,pending
7779,279,2025-08-06 22:08:44.808,cash_withdrawal,debit,RSD,46402.97,atm,,completed
7780,280,2024-05-26 12:43:20.453,salary,credit,RSD,242067.30,bank_transfer,,completed
7781,281,2026-05-13 13:38:47.784,card_payment,debit,RSD,21739.64,pos,fuel,completed
7782,282,2025-01-21 18:59:37.284,salary,credit,RSD,236075.64,bank_transfer,,completed
7783,283,2025-11-23 07:59:32.799,salary,credit,RSD,158978.65,bank_transfer,,completed
7784,284,2026-06-19 05:38:29.337,refund,credit,RSD,1796.57,online_banking,,completed
7785,285,2024-04-04 21:16:48.205,card_payment,debit,RSD,17995.12,pos,restaurants,completed
7786,286,2024-02-26 05:04:59.131,cash_withdrawal,debit,RSD,43802.20,atm,,completed
7787,287,2025-03-15 16:10:52.518,cash_withdrawal,debit,RSD,45711.32,atm,,completed
7788,288,2025-02-12 18:53:33.998,refund,credit,RSD,4532.44,online_banking,,completed
7789,289,2023-11-30 21:16:26.141,salary,credit,RSD,156680.69,bank_transfer,,completed
7790,290,2026-07-03 05:27:58.200,refund,credit,RSD,29075.64,online_banking,,completed
7791,291,2024-09-28 23:56:20.192,salary,credit,RSD,165686.97,bank_transfer,,completed
7792,292,2026-05-23 21:33:47.439,refund,credit,RSD,28418.01,online_banking,,completed
7793,293,2024-03-28 18:48:08.920,cash_withdrawal,debit,RSD,21187.08,atm,,completed
7794,294,2024-02-09 05:09:46.630,fee,debit,RSD,9072.73,online_banking,,completed
7795,295,2025-12-20 08:17:14.706,bank_transfer,debit,RSD,212602.47,mobile_app,,completed
7796,296,2022-07-01 12:20:18.807,bank_transfer,debit,RSD,113550.70,mobile_app,,pending
7797,297,2026-06-14 12:51:55.714,salary,credit,RSD,114426.12,bank_transfer,,completed
7798,298,2026-02-21 19:23:25.919,cash_withdrawal,debit,RSD,7558.64,atm,,completed
7799,299,2023-01-27 10:10:56.885,fee,debit,RSD,3787.64,online_banking,,completed
7800,300,2025-12-03 06:05:58.964,card_payment,debit,RSD,11345.93,pos,utilities,completed
7801,301,2024-09-26 08:20:23.745,refund,credit,RSD,5156.75,online_banking,,completed
7802,302,2024-07-19 12:45:43.616,bank_transfer,debit,RSD,138789.91,mobile_app,,completed
7803,303,2024-04-18 13:30:56.294,cash_withdrawal,debit,RSD,2844.35,atm,,completed
7804,304,2026-07-13 11:48:18.836,refund,credit,RSD,25159.40,online_banking,,completed
7805,305,2026-01-16 14:02:47.392,bank_transfer,debit,RSD,2815.85,mobile_app,,completed
7806,306,2023-10-09 02:05:22.790,salary,credit,RSD,181999.19,bank_transfer,,completed
7807,307,2024-07-30 04:51:44.674,refund,credit,RSD,23000.25,online_banking,,completed
7808,308,2025-06-30 08:23:21.010,refund,credit,RSD,17136.34,online_banking,,completed
7809,309,2023-10-09 06:34:23.659,cash_withdrawal,debit,RSD,19472.83,atm,,completed
7810,310,2026-05-23 05:51:47.554,bank_transfer,debit,RSD,26283.29,mobile_app,,completed
7811,311,2024-07-26 12:29:24.436,refund,credit,RSD,23395.31,online_banking,,completed
7812,312,2025-07-18 12:34:55.802,cash_withdrawal,debit,RSD,50111.50,atm,,completed
7813,313,2024-09-10 19:57:52.373,fee,debit,RSD,11992.86,online_banking,,completed
7814,314,2024-02-26 21:09:43.454,fee,debit,RSD,18633.45,online_banking,,pending
7815,315,2026-05-31 09:32:41.204,bank_transfer,debit,RSD,175687.43,mobile_app,,completed
7816,316,2024-11-20 21:35:19.599,bank_transfer,debit,RSD,278309.83,mobile_app,,pending
7817,317,2022-01-11 17:39:23.836,bank_transfer,debit,RSD,191728.67,mobile_app,,completed
7818,318,2026-08-06 18:32:12.939,bank_transfer,debit,RSD,3395.24,mobile_app,,completed
7819,319,2025-03-28 22:19:42.395,cash_withdrawal,debit,RSD,38377.39,atm,,completed
7820,320,2024-02-09 22:32:32.252,salary,credit,RSD,266756.49,bank_transfer,,completed
7821,321,2026-07-18 23:00:23.569,fee,debit,RSD,14764.37,online_banking,,completed
7822,322,2025-06-13 01:59:00.158,refund,credit,RSD,8619.29,online_banking,,completed
7823,323,2025-04-29 09:59:49.798,cash_withdrawal,debit,RSD,39583.10,atm,,completed
7824,324,2023-08-07 22:40:04.491,cash_withdrawal,debit,RSD,8266.23,atm,,completed
7825,325,2026-08-04 07:04:36.837,fee,debit,RSD,1535.81,online_banking,,completed
7826,326,2025-07-24 11:17:54.916,card_payment,debit,RSD,28515.22,pos,utilities,completed
7827,327,2023-08-14 16:23:26.758,refund,credit,RSD,2991.01,online_banking,,pending
7828,328,2022-06-22 14:21:37.540,fee,debit,RSD,7825.68,online_banking,,completed
7829,329,2024-10-07 17:35:04.573,fee,debit,RSD,23380.74,online_banking,,completed
7830,330,2026-05-20 21:01:07.686,refund,credit,RSD,11095.81,online_banking,,completed
7831,331,2025-01-05 02:57:25.139,cash_withdrawal,debit,RSD,48409.81,atm,,completed
7832,332,2024-01-06 04:08:54.103,cash_withdrawal,debit,RSD,30847.48,atm,,pending
7833,333,2023-10-21 15:49:37.108,salary,credit,RSD,59481.76,bank_transfer,,completed
7834,334,2022-02-04 03:37:15.225,bank_transfer,debit,RSD,216927.80,mobile_app,,completed
7835,335,2025-10-10 18:07:19.107,refund,credit,RSD,10877.62,online_banking,,completed
7836,336,2026-02-03 10:09:15.174,bank_transfer,debit,RSD,259505.88,mobile_app,,completed
7837,337,2020-11-23 11:20:33.563,bank_transfer,debit,RSD,190276.58,mobile_app,,completed
7838,338,2024-01-28 09:33:05.383,cash_withdrawal,debit,RSD,16998.76,atm,,completed
7839,339,2026-03-22 04:01:09.555,salary,credit,RSD,220111.42,bank_transfer,,completed
7840,340,2025-11-02 18:27:43.431,salary,credit,RSD,261922.96,bank_transfer,,completed
7841,341,2020-02-10 08:03:52.636,salary,credit,RSD,66864.63,bank_transfer,,pending
7842,342,2025-07-16 04:04:37.933,refund,credit,RSD,9318.58,online_banking,,completed
7843,343,2020-04-04 20:01:26.424,salary,credit,RSD,178312.19,bank_transfer,,completed
7844,344,2026-03-18 08:33:29.230,cash_withdrawal,debit,RSD,29327.81,atm,,completed
7845,345,2024-09-11 06:07:49.481,card_payment,debit,RSD,1505.93,pos,groceries,completed
7846,346,2024-12-23 15:40:15.589,salary,credit,RSD,264406.90,bank_transfer,,completed
7847,347,2026-04-08 03:13:22.494,refund,credit,RSD,2355.72,online_banking,,pending
7848,348,2024-07-09 18:24:16.528,fee,debit,RSD,9733.58,online_banking,,completed
7849,349,2026-02-06 02:55:26.343,refund,credit,RSD,16347.24,online_banking,,completed
7850,350,2026-04-14 12:24:41.258,fee,debit,RSD,9154.68,online_banking,,completed
7851,351,2023-03-28 09:28:30.822,fee,debit,RSD,12914.29,online_banking,,completed
7852,352,2026-05-24 05:19:24.966,card_payment,debit,RSD,20110.26,pos,shopping,pending
7853,353,2026-02-20 02:57:28.321,fee,debit,RSD,11953.41,online_banking,,completed
7854,354,2026-07-08 20:48:47.352,card_payment,debit,RSD,502.39,pos,utilities,completed
7855,355,2022-10-15 06:38:24.382,refund,credit,RSD,19300.12,online_banking,,completed
7856,356,2026-08-01 06:54:26.645,card_payment,debit,RSD,8154.18,pos,utilities,completed
7857,357,2023-12-08 17:27:03.333,fee,debit,RSD,7969.93,online_banking,,pending
7858,358,2025-02-10 10:21:37.905,fee,debit,RSD,3315.88,online_banking,,pending
7859,359,2023-09-15 22:37:01.931,card_payment,debit,RSD,13143.08,pos,shopping,completed
7860,360,2026-06-04 19:22:20.748,card_payment,debit,RSD,15099.08,pos,restaurants,completed
7861,361,2025-03-27 00:09:46.347,fee,debit,RSD,18862.81,online_banking,,completed
7862,362,2026-05-05 05:11:57.044,card_payment,debit,RSD,25039.16,pos,shopping,completed
7863,363,2024-09-04 09:44:29.849,bank_transfer,debit,RSD,81143.37,mobile_app,,completed
7864,364,2024-12-12 23:18:26.806,fee,debit,RSD,25985.47,online_banking,,completed
7865,365,2026-04-06 01:10:07.010,bank_transfer,debit,RSD,98977.57,mobile_app,,pending
7866,366,2025-04-27 05:34:08.515,fee,debit,RSD,22632.18,online_banking,,completed
7867,367,2024-12-15 22:30:53.771,card_payment,debit,RSD,2028.06,pos,shopping,completed
7868,368,2021-12-17 10:03:04.015,cash_withdrawal,debit,RSD,46230.21,atm,,completed
7869,369,2026-06-13 08:59:39.601,refund,credit,RSD,9458.17,online_banking,,completed
7870,370,2026-04-18 23:44:13.302,fee,debit,RSD,18480.89,online_banking,,completed
7871,371,2026-04-07 09:07:22.774,bank_transfer,debit,RSD,284523.70,mobile_app,,completed
7872,372,2024-08-29 03:02:02.786,cash_withdrawal,debit,RSD,32299.43,atm,,completed
7873,373,2025-12-24 19:41:17.597,refund,credit,RSD,13794.76,online_banking,,completed
7874,374,2024-05-11 00:44:10.696,cash_withdrawal,debit,RSD,30657.63,atm,,completed
7875,375,2025-01-10 18:49:40.374,cash_withdrawal,debit,RSD,6619.80,atm,,completed
7876,376,2025-06-01 14:49:45.105,bank_transfer,debit,RSD,82888.16,mobile_app,,completed
7877,377,2025-12-21 19:34:00.057,fee,debit,RSD,17920.06,online_banking,,completed
7878,378,2026-01-08 15:25:05.765,salary,credit,RSD,105958.40,bank_transfer,,completed
7956,456,2026-01-17 05:38:48.646,fee,debit,RSD,16464.81,online_banking,,completed
7879,379,2026-06-19 22:00:35.492,bank_transfer,debit,RSD,21621.10,mobile_app,,completed
7880,380,2024-05-05 13:24:21.233,cash_withdrawal,debit,RSD,3753.37,atm,,completed
7881,381,2021-06-01 00:29:01.543,cash_withdrawal,debit,RSD,4028.36,atm,,completed
7882,382,2025-10-01 17:26:39.699,cash_withdrawal,debit,RSD,49828.08,atm,,completed
7883,383,2025-04-27 12:42:59.421,salary,credit,RSD,54798.41,bank_transfer,,pending
7884,384,2026-06-16 13:28:33.536,cash_withdrawal,debit,RSD,18255.89,atm,,completed
7885,385,2024-08-28 06:28:59.239,fee,debit,RSD,11935.52,online_banking,,completed
7886,386,2025-07-25 02:46:25.428,card_payment,debit,RSD,14188.18,pos,groceries,completed
7887,387,2024-12-05 16:13:42.614,refund,credit,RSD,23742.45,online_banking,,pending
7888,388,2025-02-05 05:46:34.512,fee,debit,RSD,23282.44,online_banking,,completed
7889,389,2025-08-31 18:14:21.460,salary,credit,RSD,157492.32,bank_transfer,,completed
7890,390,2025-11-03 15:39:21.389,card_payment,debit,RSD,19857.66,pos,travel,completed
7891,391,2023-01-30 12:31:51.716,salary,credit,RSD,263878.98,bank_transfer,,completed
7892,392,2024-08-24 09:48:55.530,fee,debit,RSD,20043.23,online_banking,,completed
7893,393,2026-08-03 10:50:55.834,refund,credit,RSD,11738.20,online_banking,,completed
7894,394,2025-05-03 10:50:05.112,fee,debit,RSD,14419.30,online_banking,,completed
7895,395,2026-02-25 12:12:54.527,bank_transfer,debit,RSD,74202.74,mobile_app,,completed
7896,396,2026-05-07 12:17:37.258,cash_withdrawal,debit,RSD,11654.01,atm,,completed
7897,397,2024-11-27 07:02:51.364,refund,credit,RSD,3743.70,online_banking,,completed
7898,398,2024-11-05 06:42:46.909,fee,debit,RSD,20014.33,online_banking,,completed
7899,399,2024-10-26 02:22:48.852,bank_transfer,debit,RSD,20839.93,mobile_app,,completed
7900,400,2026-05-09 04:05:01.168,fee,debit,RSD,13621.35,online_banking,,completed
7901,401,2026-02-16 02:24:09.715,bank_transfer,debit,RSD,224432.73,mobile_app,,completed
7902,402,2023-12-21 20:10:53.101,card_payment,debit,RSD,23972.65,pos,restaurants,completed
7903,403,2025-09-29 13:21:36.286,salary,credit,RSD,72849.86,bank_transfer,,completed
7904,404,2023-06-18 07:16:56.967,card_payment,debit,RSD,4020.01,pos,groceries,completed
7905,405,2025-12-12 17:53:25.114,cash_withdrawal,debit,RSD,34673.31,atm,,pending
7906,406,2026-03-26 15:35:18.752,refund,credit,RSD,12174.14,online_banking,,completed
7907,407,2026-01-08 01:01:02.041,cash_withdrawal,debit,RSD,29385.19,atm,,completed
7908,408,2026-07-09 04:52:07.442,salary,credit,RSD,254042.41,bank_transfer,,completed
7909,409,2026-06-18 06:50:02.336,refund,credit,RSD,23573.86,online_banking,,completed
7910,410,2025-07-15 10:47:21.722,card_payment,debit,RSD,23580.56,pos,travel,completed
7911,411,2024-11-11 17:43:56.488,card_payment,debit,RSD,21233.65,pos,utilities,completed
7912,412,2026-06-10 14:27:38.391,card_payment,debit,RSD,6307.16,pos,fuel,completed
7913,413,2024-06-21 01:48:01.284,fee,debit,RSD,24379.10,online_banking,,completed
7914,414,2026-06-05 09:11:53.761,bank_transfer,debit,RSD,220681.22,mobile_app,,completed
7915,415,2024-04-06 03:31:35.990,bank_transfer,debit,RSD,262123.09,mobile_app,,completed
7916,416,2026-04-06 07:40:25.178,fee,debit,RSD,9234.14,online_banking,,completed
7917,417,2025-04-12 18:48:03.169,fee,debit,RSD,28253.43,online_banking,,completed
7918,418,2022-07-03 09:27:25.269,fee,debit,RSD,185.96,online_banking,,completed
7919,419,2025-01-16 20:32:42.658,bank_transfer,debit,RSD,15560.77,mobile_app,,completed
7920,420,2025-12-17 15:54:32.731,salary,credit,RSD,295379.12,bank_transfer,,completed
7921,421,2026-08-07 09:28:49.426,salary,credit,RSD,134019.39,bank_transfer,,completed
7922,422,2026-06-27 12:37:38.123,cash_withdrawal,debit,RSD,20672.69,atm,,completed
7923,423,2022-02-17 19:41:49.728,bank_transfer,debit,RSD,197057.51,mobile_app,,completed
7924,424,2023-01-19 04:39:48.750,cash_withdrawal,debit,RSD,31336.14,atm,,completed
7925,425,2024-07-07 23:58:08.078,cash_withdrawal,debit,RSD,48562.38,atm,,completed
7926,426,2026-07-17 06:46:11.430,refund,credit,RSD,27159.61,online_banking,,completed
7927,427,2025-10-07 12:36:24.886,fee,debit,RSD,10809.43,online_banking,,completed
7928,428,2025-06-25 07:14:31.615,cash_withdrawal,debit,RSD,27470.65,atm,,completed
7929,429,2025-11-24 00:17:00.557,fee,debit,RSD,6123.94,online_banking,,completed
7930,430,2026-03-16 21:51:27.828,salary,credit,RSD,191860.78,bank_transfer,,completed
7931,431,2026-05-10 02:46:04.723,card_payment,debit,RSD,10677.40,pos,shopping,completed
7932,432,2025-09-10 05:18:39.319,salary,credit,RSD,112180.20,bank_transfer,,completed
7933,433,2025-09-03 14:37:11.437,refund,credit,RSD,14162.86,online_banking,,pending
7934,434,2026-08-04 01:36:07.771,bank_transfer,debit,RSD,40770.67,mobile_app,,completed
7935,435,2023-10-31 11:12:31.093,cash_withdrawal,debit,RSD,10352.04,atm,,completed
7936,436,2025-10-22 23:34:42.144,fee,debit,RSD,21676.50,online_banking,,completed
7937,437,2026-03-29 19:18:14.316,refund,credit,RSD,21324.06,online_banking,,completed
7938,438,2026-06-01 21:45:57.669,card_payment,debit,RSD,11360.65,pos,utilities,completed
